x	y	ymas	ymenos
1.6	86.0352771325541	1.68512962097428	1.67384998613568
4.01428571428571	82.4939699562416	2.17972487732726	2.14179020140904
6.42857142857143	80.7418028622515	2.41617544034868	2.36249421655228
8.84285714285714	79.5780480852404	2.57009750195068	2.5050273589285
11.2571428571429	78.7090081928787	2.68338134112638	2.60932414246051
13.6714285714286	78.0169000119932	2.77257240071894	2.69106384661839
16.0857142857143	77.4426738807727	2.84587188452375	2.75798380097395
18.5	76.9525367485605	2.90793034217928	2.81445573209812
