   0.0000000e+00   0.0000000e+00   7.2613024e+01
   2.0000000e-01   0.0000000e+00   7.2559960e+01
   4.0000000e-01   0.0000000e+00   7.2506897e+01
   6.0000000e-01   0.0000000e+00   7.2453833e+01
   8.0000000e-01   0.0000000e+00   7.2400769e+01
   1.0000000e+00   0.0000000e+00   7.2347705e+01
   1.2000000e+00   0.0000000e+00   7.2249384e+01
   1.4000000e+00   0.0000000e+00   7.2143638e+01
   1.6000000e+00   0.0000000e+00   7.2020223e+01
   1.8000000e+00   0.0000000e+00   7.1896026e+01
   2.0000000e+00   0.0000000e+00   7.1771290e+01
   2.2000000e+00   0.0000000e+00   7.1657255e+01
   2.4000000e+00   0.0000000e+00   7.1549029e+01
   2.6000000e+00   0.0000000e+00   7.1460609e+01
   2.8000000e+00   0.0000000e+00   7.1374933e+01
   3.0000000e+00   0.0000000e+00   7.1292234e+01
   3.2000000e+00   0.0000000e+00   7.1305399e+01
   3.4000000e+00   0.0000000e+00   7.1349202e+01
   3.6000000e+00   0.0000000e+00   7.1430567e+01
   3.8000000e+00   0.0000000e+00   7.1515769e+01
   4.0000000e+00   0.0000000e+00   7.1607582e+01
   4.2000000e+00   0.0000000e+00   7.1702831e+01
   4.4000000e+00   0.0000000e+00   7.1799826e+01
   4.6000000e+00   0.0000000e+00   7.1896772e+01
   4.8000000e+00   0.0000000e+00   7.1992558e+01
   5.0000000e+00   0.0000000e+00   7.2084965e+01
   5.2000000e+00   0.0000000e+00   7.2175256e+01
   5.4000000e+00   0.0000000e+00   7.2263822e+01
   5.6000000e+00   0.0000000e+00   7.2374101e+01
   5.8000000e+00   0.0000000e+00   7.2468080e+01
   6.0000000e+00   0.0000000e+00   7.2440709e+01
   6.2000000e+00   0.0000000e+00   7.2420477e+01
   6.4000000e+00   0.0000000e+00   7.2409379e+01
   6.6000000e+00   0.0000000e+00   7.2409479e+01
   6.8000000e+00   0.0000000e+00   7.2414116e+01
   7.0000000e+00   0.0000000e+00   7.2434400e+01
   7.2000000e+00   0.0000000e+00   7.2460118e+01
   7.4000000e+00   0.0000000e+00   7.2497042e+01
   7.6000000e+00   0.0000000e+00   7.2545521e+01
   7.8000000e+00   0.0000000e+00   7.2601010e+01
   8.0000000e+00   0.0000000e+00   7.2620484e+01
   8.2000000e+00   0.0000000e+00   7.2641671e+01
   8.4000000e+00   0.0000000e+00   7.2680875e+01
   8.6000000e+00   0.0000000e+00   7.2689912e+01
   8.8000000e+00   0.0000000e+00   7.2669989e+01
   9.0000000e+00   0.0000000e+00   7.2619665e+01
   9.2000000e+00   0.0000000e+00   7.2559641e+01
   9.4000000e+00   0.0000000e+00   7.2478598e+01
   9.6000000e+00   0.0000000e+00   7.2394047e+01
   9.8000000e+00   0.0000000e+00   7.2304190e+01
   1.0000000e+01   0.0000000e+00   7.2222706e+01
   1.0200000e+01   0.0000000e+00   7.2144915e+01
   1.0400000e+01   0.0000000e+00   7.2140788e+01
   1.0600000e+01   0.0000000e+00   7.2152378e+01
   1.0800000e+01   0.0000000e+00   7.2201361e+01
   1.1000000e+01   0.0000000e+00   7.2246277e+01
   1.1200000e+01   0.0000000e+00   7.2288267e+01
   1.1400000e+01   0.0000000e+00   7.2319828e+01
   1.1600000e+01   0.0000000e+00   7.2347011e+01
   1.1800000e+01   0.0000000e+00   7.2360266e+01
   1.2000000e+01   0.0000000e+00   7.2363974e+01
   1.2200000e+01   0.0000000e+00   7.2356890e+01
   1.2400000e+01   0.0000000e+00   7.2339868e+01
   1.2600000e+01   0.0000000e+00   7.2321120e+01
   1.2800000e+01   0.0000000e+00   7.2322648e+01
   1.3000000e+01   0.0000000e+00   7.2283381e+01
   1.3200000e+01   0.0000000e+00   7.2170682e+01
   1.3400000e+01   0.0000000e+00   7.2069394e+01
   1.3600000e+01   0.0000000e+00   7.1974169e+01
   1.3800000e+01   0.0000000e+00   7.1890676e+01
   1.4000000e+01   0.0000000e+00   7.1810756e+01
   1.4200000e+01   0.0000000e+00   7.1739906e+01
   1.4400000e+01   0.0000000e+00   7.1675493e+01
   1.4600000e+01   0.0000000e+00   7.1616547e+01
   1.4800000e+01   0.0000000e+00   7.1567940e+01
   1.5000000e+01   0.0000000e+00             0
   1.5200000e+01   0.0000000e+00             0
   1.5400000e+01   0.0000000e+00             0
   1.5600000e+01   0.0000000e+00             0
   1.5800000e+01   0.0000000e+00             0
   1.6000000e+01   0.0000000e+00             0
   1.6200000e+01   0.0000000e+00             0
   1.6400000e+01   0.0000000e+00             0
   1.6600000e+01   0.0000000e+00             0
   1.6800000e+01   0.0000000e+00             0
   1.7000000e+01   0.0000000e+00             0
   1.7200000e+01   0.0000000e+00             0
   1.7400000e+01   0.0000000e+00             0
   1.7600000e+01   0.0000000e+00             0
   1.7800000e+01   0.0000000e+00             0
   1.8000000e+01   0.0000000e+00             0
   1.8200000e+01   0.0000000e+00             0
   1.8400000e+01   0.0000000e+00             0
   1.8600000e+01   0.0000000e+00             0
   1.8800000e+01   0.0000000e+00             0
   1.9000000e+01   0.0000000e+00             0
   1.9200000e+01   0.0000000e+00             0
   1.9400000e+01   0.0000000e+00             0
   0.0000000e+00   2.0000000e-01   7.2627553e+01
   2.0000000e-01   2.0000000e-01   7.2574490e+01
   4.0000000e-01   2.0000000e-01   7.2521426e+01
   6.0000000e-01   2.0000000e-01   7.2468362e+01
   8.0000000e-01   2.0000000e-01   7.2415298e+01
   1.0000000e+00   2.0000000e-01   7.2362234e+01
   1.2000000e+00   2.0000000e-01   7.2269558e+01
   1.4000000e+00   2.0000000e-01   7.2169847e+01
   1.6000000e+00   2.0000000e-01   7.2053400e+01
   1.8000000e+00   2.0000000e-01   7.1936213e+01
   2.0000000e+00   2.0000000e-01   7.1818517e+01
   2.2000000e+00   2.0000000e-01   7.1711629e+01
   2.4000000e+00   2.0000000e-01   7.1610623e+01
   2.6000000e+00   2.0000000e-01   7.1529681e+01
   2.8000000e+00   2.0000000e-01   7.1453572e+01
   3.0000000e+00   2.0000000e-01   7.1382707e+01
   3.2000000e+00   2.0000000e-01   7.1399560e+01
   3.4000000e+00   2.0000000e-01   7.1444474e+01
   3.6000000e+00   2.0000000e-01   7.1524087e+01
   3.8000000e+00   2.0000000e-01   7.1607506e+01
   4.0000000e+00   2.0000000e-01   7.1697480e+01
   4.2000000e+00   2.0000000e-01   7.1790807e+01
   4.4000000e+00   2.0000000e-01   7.1885838e+01
   4.6000000e+00   2.0000000e-01   7.1980659e+01
   4.8000000e+00   2.0000000e-01   7.2074236e+01
   5.0000000e+00   2.0000000e-01   7.2164207e+01
   5.2000000e+00   2.0000000e-01   7.2251462e+01
   5.4000000e+00   2.0000000e-01   7.2336504e+01
   5.6000000e+00   2.0000000e-01   7.2438714e+01
   5.8000000e+00   2.0000000e-01   7.2526392e+01
   6.0000000e+00   2.0000000e-01   7.2508261e+01
   6.2000000e+00   2.0000000e-01   7.2497211e+01
   6.4000000e+00   2.0000000e-01   7.2495217e+01
   6.6000000e+00   2.0000000e-01   7.2504482e+01
   6.8000000e+00   2.0000000e-01   7.2518309e+01
   7.0000000e+00   2.0000000e-01   7.2547841e+01
   7.2000000e+00   2.0000000e-01   7.2582836e+01
   7.4000000e+00   2.0000000e-01   7.2629096e+01
   7.6000000e+00   2.0000000e-01   7.2686874e+01
   7.8000000e+00   2.0000000e-01   7.2751637e+01
   8.0000000e+00   2.0000000e-01   7.2785946e+01
   8.2000000e+00   2.0000000e-01   7.2820434e+01
   8.4000000e+00   2.0000000e-01   7.2865509e+01
   8.6000000e+00   2.0000000e-01   7.2880823e+01
   8.8000000e+00   2.0000000e-01   7.2867570e+01
   9.0000000e+00   2.0000000e-01   7.2823779e+01
   9.2000000e+00   2.0000000e-01   7.2770231e+01
   9.4000000e+00   2.0000000e-01   7.2695443e+01
   9.6000000e+00   2.0000000e-01   7.2617005e+01
   9.8000000e+00   2.0000000e-01   7.2533045e+01
   1.0000000e+01   2.0000000e-01   7.2456583e+01
   1.0200000e+01   2.0000000e-01   7.2383430e+01
   1.0400000e+01   2.0000000e-01   7.2376373e+01
   1.0600000e+01   2.0000000e-01   7.2383085e+01
   1.0800000e+01   2.0000000e-01   7.2422521e+01
   1.1000000e+01   2.0000000e-01   7.2457750e+01
   1.1200000e+01   2.0000000e-01   7.2489953e+01
   1.1400000e+01   2.0000000e-01   7.2511468e+01
   1.1600000e+01   2.0000000e-01   7.2528507e+01
   1.1800000e+01   2.0000000e-01   7.2531334e+01
   1.2000000e+01   2.0000000e-01   7.2524342e+01
   1.2200000e+01   2.0000000e-01   7.2506251e+01
   1.2400000e+01   2.0000000e-01   7.2476564e+01
   1.2600000e+01   2.0000000e-01   7.2444234e+01
   1.2800000e+01   2.0000000e-01   7.2425892e+01
   1.3000000e+01   2.0000000e-01   7.2371970e+01
   1.3200000e+01   2.0000000e-01   7.2254000e+01
   1.3400000e+01   2.0000000e-01   7.2147005e+01
   1.3600000e+01   2.0000000e-01   7.2045841e+01
   1.3800000e+01   2.0000000e-01   7.1956353e+01
   1.4000000e+01   2.0000000e-01   7.1870426e+01
   1.4200000e+01   2.0000000e-01   7.1793539e+01
   1.4400000e+01   2.0000000e-01   7.1723061e+01
   1.4600000e+01   2.0000000e-01   7.1658025e+01
   1.4800000e+01   2.0000000e-01   7.1603216e+01
   1.5000000e+01   2.0000000e-01             0
   1.5200000e+01   2.0000000e-01             0
   1.5400000e+01   2.0000000e-01             0
   1.5600000e+01   2.0000000e-01             0
   1.5800000e+01   2.0000000e-01             0
   1.6000000e+01   2.0000000e-01             0
   1.6200000e+01   2.0000000e-01             0
   1.6400000e+01   2.0000000e-01             0
   1.6600000e+01   2.0000000e-01             0
   1.6800000e+01   2.0000000e-01             0
   1.7000000e+01   2.0000000e-01             0
   1.7200000e+01   2.0000000e-01             0
   1.7400000e+01   2.0000000e-01             0
   1.7600000e+01   2.0000000e-01             0
   1.7800000e+01   2.0000000e-01             0
   1.8000000e+01   2.0000000e-01             0
   1.8200000e+01   2.0000000e-01             0
   1.8400000e+01   2.0000000e-01             0
   1.8600000e+01   2.0000000e-01             0
   1.8800000e+01   2.0000000e-01             0
   1.9000000e+01   2.0000000e-01             0
   1.9200000e+01   2.0000000e-01             0
   1.9400000e+01   2.0000000e-01             0
   0.0000000e+00   4.0000000e-01   7.2642082e+01
   2.0000000e-01   4.0000000e-01   7.2589019e+01
   4.0000000e-01   4.0000000e-01   7.2535955e+01
   6.0000000e-01   4.0000000e-01   7.2482891e+01
   8.0000000e-01   4.0000000e-01   7.2429827e+01
   1.0000000e+00   4.0000000e-01   7.2376763e+01
   1.2000000e+00   4.0000000e-01   7.2289732e+01
   1.4000000e+00   4.0000000e-01   7.2196057e+01
   1.6000000e+00   4.0000000e-01   7.2086577e+01
   1.8000000e+00   4.0000000e-01   7.1976400e+01
   2.0000000e+00   4.0000000e-01   7.1865743e+01
   2.2000000e+00   4.0000000e-01   7.1766004e+01
   2.4000000e+00   4.0000000e-01   7.1672217e+01
   2.6000000e+00   4.0000000e-01   7.1598753e+01
   2.8000000e+00   4.0000000e-01   7.1532211e+01
   3.0000000e+00   4.0000000e-01   7.1473180e+01
   3.2000000e+00   4.0000000e-01   7.1493721e+01
   3.4000000e+00   4.0000000e-01   7.1539745e+01
   3.6000000e+00   4.0000000e-01   7.1617607e+01
   3.8000000e+00   4.0000000e-01   7.1699242e+01
   4.0000000e+00   4.0000000e-01   7.1787377e+01
   4.2000000e+00   4.0000000e-01   7.1878783e+01
   4.4000000e+00   4.0000000e-01   7.1971850e+01
   4.6000000e+00   4.0000000e-01   7.2064546e+01
   4.8000000e+00   4.0000000e-01   7.2155913e+01
   5.0000000e+00   4.0000000e-01   7.2243448e+01
   5.2000000e+00   4.0000000e-01   7.2327668e+01
   5.4000000e+00   4.0000000e-01   7.2409186e+01
   5.6000000e+00   4.0000000e-01   7.2503326e+01
   5.8000000e+00   4.0000000e-01   7.2584704e+01
   6.0000000e+00   4.0000000e-01   7.2575813e+01
   6.2000000e+00   4.0000000e-01   7.2573944e+01
   6.4000000e+00   4.0000000e-01   7.2581055e+01
   6.6000000e+00   4.0000000e-01   7.2599486e+01
   6.8000000e+00   4.0000000e-01   7.2622502e+01
   7.0000000e+00   4.0000000e-01   7.2661283e+01
   7.2000000e+00   4.0000000e-01   7.2705555e+01
   7.4000000e+00   4.0000000e-01   7.2761151e+01
   7.6000000e+00   4.0000000e-01   7.2828226e+01
   7.8000000e+00   4.0000000e-01   7.2902263e+01
   8.0000000e+00   4.0000000e-01   7.2951407e+01
   8.2000000e+00   4.0000000e-01   7.2999198e+01
   8.4000000e+00   4.0000000e-01   7.3050142e+01
   8.6000000e+00   4.0000000e-01   7.3071735e+01
   8.8000000e+00   4.0000000e-01   7.3065150e+01
   9.0000000e+00   4.0000000e-01   7.3027893e+01
   9.2000000e+00   4.0000000e-01   7.2980821e+01
   9.4000000e+00   4.0000000e-01   7.2912289e+01
   9.6000000e+00   4.0000000e-01   7.2839964e+01
   9.8000000e+00   4.0000000e-01   7.2761900e+01
   1.0000000e+01   4.0000000e-01   7.2690461e+01
